time_ms,current_nA
9883.88,0.09
9888.7,0.09
9893.53,0.09
9898.35,0.09
9903.18,0.09
9908,0.09
9912.83,0.09
9917.65,0.09
9922.48,0.09
9927.3,0.09
9932.13,0.09
9936.95,0.09
9941.78,0.09
9946.6,0.09
9951.42,0.09
9956.25,0.09
9961.07,0.09
9965.9,0.09
9970.72,0.09
9975.55,0.09
9980.37,0.09
9985.2,0.09
9990.02,0.09
9994.85,0.09
9999.67,0.09
10004.5,0.09
10009.3,0.09
10014.1,0.09
10019,0.09
10023.8,0.09
10028.6,0.09
10033.4,0.09
10038.3,0.09
10043.1,0.09
10047.9,0.09
10052.7,0.09
10057.6,0.09
10062.4,0.09
10067.2,0.09
10072,0.09
10076.9,0.09
10081.7,0.09
10086.5,0.09
10091.3,0.09
10096.2,0.09
10101,0.09
10105.8,0.09
10110.6,0.09
10115.5,0.09
10120.3,0.09
10125.1,0.09
10129.9,0.09
10134.8,0.09
10139.6,0.09
10144.4,0.09
10149.2,0.09
10154.1,0.09
10158.9,0.09
10163.7,0.09
10168.5,0.09
10173.4,0.09
10178.2,0.09
10183,0.09
10187.8,0.09
10192.7,0.09
10197.5,0.09
10202.3,0.09
10207.1,0.09
10212,0.09
10216.8,0.09
10221.6,0.09
10226.4,0.09
10231.3,0.09
10236.1,0.09
10240.9,0.09
10245.7,0.09
10250.6,0.09
10255.4,0.09
10260.2,0.09
10265,0.09
10269.9,0.09
10274.7,0.09
10279.5,0.09
10284.3,0.09
10289.2,0.09
10294,0.09
10298.8,0.09
10303.6,0.09
10308.5,0.09
10313.3,0.09
10318.1,0.09
10322.9,0.09
10327.8,0.09
10332.6,0.09
10337.4,0.09
10342.2,0.09
10347.1,0.09
10351.9,0.09
10356.7,0.09
10361.5,0.09
10366.4,0.09
10371.2,0.09
10376,0.09
10380.8,0.09
10385.7,0.09
10390.5,0.09
10395.3,0.09
10400.1,0.09
10404.9,0.09
10409.8,0.09
10414.6,0.09
10419.4,0.09
10424.2,0.09
10429.1,0.09
10433.9,0.09
10438.7,0.09
10443.5,0.09
10448.4,0.09
10453.2,0.09
10458,0.09
10462.8,0.09
10467.7,0.09
10472.5,0.09
10477.3,0.09
10482.1,0.09
10487,0.09
10491.8,0.09
10496.6,0.09
10501.4,0.09
10506.3,0.09
10511.1,0.09
10515.9,0.09
10520.7,0.09
10525.6,0.09
10530.4,0.09
10535.2,0.09
10540,0.09
10544.9,0.09
10549.7,0.09
10554.5,0.09
10559.3,0.09
10564.2,0.09
10569,0.09
10573.8,0.09
10578.6,0.09
10583.5,0.09
10588.3,0.09
10593.1,0.09
10597.9,0.09
10602.8,0.09
10607.6,0.09
10612.4,0.09
10617.2,0.09
10622.1,0.09
10626.9,0.09
10631.7,0.09
10636.5,0.09
10641.4,0.09
10646.2,0.09
10651,0.09
10655.8,0.09
10660.7,0.09
10665.5,0.09
10670.3,0.09
10675.1,0.09
10680,0.09
10687.3,0.09
10694.6,0.09
10702,0.09
10709.3,0.09
10716.7,0.09
10724,0.09
10731.3,0.09
10738.7,0.09
10746,0.09
10753.4,0.09
10760.7,0.09
10768,0.09
10775.4,0.09
10782.7,0.09
10790.1,0.09
10797.4,0.09
10804.7,0.09
10812.1,0.09
10819.4,0.09
10826.8,0.09
10834.1,0.09
10841.4,0.09
10848.8,0.09
10856.1,0.09
10863.5,0.09
10870.8,0.09
10878.1,0.09
10885.5,0.09
10892.8,0.09
10900.2,0.09
10907.5,0.09
10914.8,0.09
10922.2,0.09
10929.5,0.09
10936.9,0.09
10944.2,0.09
10951.6,0.09
10958.9,0.09
10966.2,0.09
10973.6,0.09
10980.9,0.09
10988.3,0.09
10995.6,0.09
11002.9,0.09
11010.3,0.09
11017.6,0.09
11025,0.09
11032.3,0.09
11039.6,0.09
11047,0.09
11054.3,0.09
11061.7,0.09
11069,0.09
11076.3,0.09
11083.7,0.09
11091,0.09
11098.4,0.09
11105.7,0.09
11113,0.09
11120.4,0.09
11127.7,0.09
11135.1,0.09
11142.4,0.09
11149.7,0.09
11157.1,0.09
11164.4,0.09
11171.8,0.09
11179.1,0.09
11186.4,0.09
11193.8,0.09
11201.1,0.09
11208.5,0.09
11215.8,0.09
11223.1,0.09
11230.5,0.09
11237.8,0.09
11245.2,0.09
11252.5,0.09
11259.8,0.09
11267.2,0.09
11274.5,0.09
11281.9,0.09
11289.2,0.09
11296.5,0.09
11303.9,0.09
11311.2,0.09
11318.6,0.09
11325.9,0.09
11333.2,0.09
11340.6,0.09
11347.9,0.09
11355.3,0.09
11362.6,0.09
11369.9,0.09
11377.3,0.09
11384.6,0.09
11392,0.09
11399.3,0.09
11406.7,0.09
11410.4,0.09
11414.2,0.09
11417.9,0.09
11421.7,0.09
11425.4,0.09
11429.2,0.09
11433,0.09
11436.7,0.09
11440.5,0.09
11444.2,0.09
11448,0.09
11451.7,0.09
11455.5,0.09
11459.3,0.09
11463,0.09
11466.8,0.09
11470.5,0.09
11474.3,0.09
11478.1,0.09
11481.8,0.09
11485.6,0.09
11489.3,0.09
11493.1,0.09
11496.8,0.09
11500.6,0.09
11504.4,0.09
11508.1,0.09
11511.9,0.09
11515.6,0.09
11519.4,0.09
11523.1,0.09
11526.9,0.09
11530.7,0.09
11534.4,0.09
11538.2,0.09
11541.9,0.09
11545.7,0.09
11549.5,0.09
11553.2,0.09
11557,0.09
11560.7,0.09
11564.5,0.09
11568.2,0.09
11572,0.09
11575.8,0.09
11579.5,0.09
11583.3,0.09
11587,0.09
11590.8,0.09
11594.6,0.09
11598.3,0.09
11602.1,0.09
11605.8,0.09
11607.8,0.09
11609.8,0.09
11611.7,0.09
11613.7,0.09
11615.7,0.09
11617.6,0.09
11619.6,0.09
11621.5,0.09
11623.5,0.09
11625.5,0.09
11627.4,0.09
11629.4,0.09
11631.4,0.09
11634.3,0.09
11637.3,0.09
11640.2,0.09
11646.4,0.09
11657.8,0.09
11669.3,0.09
11680.7,0.09
11711.5,0.09
11742.2,0.09
11773,0.09
11803.8,0.09
11834.5,0.09
11881,0.09
11927.6,0.09
11974.1,0.09
12020.7,0.09
12107.6,0.09
12194.6,0.09
12281.5,0.09
12414.4,0.09
12547.3,0.09
12680.2,0.09
12713.5,0.09
12746.7,0.09
12779.9,0.09
12813.1,0.09
12846.4,0.09
12879.6,0.09
12887.9,0.09
12896.2,0.09
12904.5,0.09
12912.8,0.09
12921.1,0.09
12933.8,0.09
12946.5,0.09
12959.2,0.09
12971.9,0.09
12984.6,0.09
12997.3,0.09
13000,0.09
13000,0.09
13000,0.090007
13000.1,0.0900315
13000.6,0.0901981
13002.1,0.0907482
13003.6,0.0912984
13005.1,0.0918485
13007.6,0.0927357
13010.1,0.0936228
13012.5,0.09451
13015,0.0953972
13017.5,0.0962844
13019.9,0.0971716
13022.4,0.0980587
13024.8,0.0989459
13027.3,0.0998331
13029.8,0.10072
13032.2,0.101607
13034.7,0.102495
13037.2,0.103382
13039.6,0.104269
13042.1,0.105156
13044.6,0.106043
13047,0.106931
13049.5,0.107818
13052,0.108705
13056.3,0.110283
13060.7,0.111861
13065.1,0.113439
13069.5,0.115017
13073.9,0.116595
13078.3,0.118173
13082.6,0.119751
13087,0.121329
13091.4,0.122907
13095.8,0.124485
13100.2,0.126063
13104.6,0.127641
13108.9,0.129219
13113.3,0.130797
13117.7,0.132375
13122.1,0.133953
13126.5,0.135531
13130.9,0.137109
13135.2,0.138687
13139.6,0.140265
13144,0.141843
13148.4,0.143421
13152.8,0.144999
13157.2,0.146577
13161.5,0.148155
13165.9,0.149733
13170.3,0.151311
13174.7,0.152889
13179.1,0.154467
13183.5,0.156046
13187.8,0.157624
13192.2,0.159202
13196.6,0.16078
13201,0.162358
13205.4,0.163936
13209.8,0.165514
13214.1,0.167092
13218.5,0.16867
13222.9,0.170248
13227.3,0.171826
13231.7,0.173404
13236.1,0.174982
13240.4,0.17656
13244.8,0.178138
13249.2,0.179716
13253.6,0.181294
13258,0.182872
13262.4,0.18445
13266.7,0.186028
13271.1,0.187606
13275.5,0.189184
13279.9,0.190762
13284.3,0.19234
13288.7,0.193918
13293,0.195496
13297.4,0.197074
13301.8,0.198652
13306.2,0.20023
13310.6,0.201808
13315,0.203386
13319.3,0.204964
13323.7,0.206542
13328.1,0.20812
13332.5,0.209698
13336.9,0.211276
13341.3,0.212854
13343.7,0.213722
13346.1,0.214589
13348.5,0.215456
13350.9,0.216324
13353.3,0.217191
13355.7,0.218058
13358.1,0.218925
13360.5,0.219793
13362.9,0.22066
13365.4,0.221527
13367.8,0.222395
13370.2,0.223262
13372.6,0.224129
13375,0.224997
13377.4,0.225864
13378,0.226081
13378.6,0.226298
13379.2,0.226515
13379.8,0.226731
13380.4,0.226948
13381,0.227165
13381.6,0.227382
13382.2,0.227599
13382.8,0.227815
13383.4,0.228032
13384,0.228249
13384.6,0.228466
13385.2,0.228683
13385.8,0.2289
13386.4,0.229116
13387,0.229333
13387.6,0.22955
13388.2,0.229767
13388.8,0.229984
13389.4,0.230201
13390,0.230417
13390.7,0.230634
13391.3,0.230851
13391.9,0.231068
13392.5,0.231285
13393.1,0.231502
13393.7,0.231718
13394.3,0.231935
13394.9,0.232152
13395.5,0.232369
13396.1,0.232586
13396.7,0.232803
13397.3,0.233019
13397.9,0.233236
13398.5,0.233453
13399.1,0.23367
13399.7,0.233887
13399.8,0.233941
13400,0.233995
13400.1,0.234049
13400.5,0.234186
13400.9,0.234323
13401.5,0.234538
13401.7,0.23462
13402,0.234702
13402.2,0.234784
13402.4,0.234866
13402.8,0.234993
13403.1,0.235121
13403.5,0.235248
13404,0.235456
13404.6,0.235664
13405.2,0.235872
13405.4,0.235957
13405.7,0.236042
13405.9,0.236127
13406.1,0.236212
13406.6,0.236366
13406.7,0.236404
13406.8,0.236443
13406.9,0.236481
13407,0.23652
13407.2,0.236586
13407.3,0.236618
13407.4,0.236651
13407.5,0.236683
13407.5,0.236715
13407.7,0.236789
13408,0.236862
13408,0.236881
13408.1,0.236899
13408.1,0.236918
13408.2,0.236936
13408.2,0.236941
13408.2,0.236945
13408.2,0.236953
13408.2,0.236966
13408.2,0.236969
13408.3,0.236973
13408.3,0.236978
13408.3,0.236985
13408.3,0.236992
13408.3,0.236996
13408.3,0.237001
13408.3,0.237005
13408.4,0.237008
13408.4,0.237011
13408.4,0.237013
13408.4,0.237016
13408.4,0.237019
13408.4,0.237022
13408.4,0.237025
13408.4,0.237027
13408.4,0.23703
13408.4,0.237033
13408.4,0.237036
13408.4,0.237038
13408.4,0.237041
13408.5,0.237046
13408.5,0.23705
13408.5,0.237055
13408.5,0.23706
13408.5,0.237064
13408.5,0.237069
13408.5,0.237073
13408.5,0.237078
13408.6,0.237083
13408.6,0.23709
13408.6,0.237096
13408.6,0.237103
13408.6,0.23711
13408.7,0.237117
13408.7,0.237124
13408.7,0.237131
13408.7,0.237135
13408.7,0.237139
13408.7,0.237143
13408.7,0.237147
13408.8,0.237151
13408.8,0.237154
13408.8,0.237158
13408.8,0.237162
13408.8,0.237166
13408.8,0.23717
13408.8,0.237174
13408.8,0.237178
13408.8,0.237182
13408.8,0.237186
13408.9,0.23719
13408.9,0.237193
13408.9,0.237197
13408.9,0.237201
13408.9,0.237205
13408.9,0.237209
13408.9,0.237213
13408.9,0.237217
13408.9,0.237221
13409,0.237225
13409,0.237229
13409,0.237232
13409,0.237236
13409,0.23724
13409,0.237244
13409,0.237248
13409,0.237252
13409,0.237256
13409.1,0.23726
13409.1,0.237264
13409.1,0.237268
13409.1,0.237271
13409.1,0.237275
13409.1,0.237279
13409.1,0.237282
13409.1,0.237285
13409.1,0.237287
13409.1,0.23729
13409.1,0.237293
13409.2,0.237295
13409.2,0.237298
13409.2,0.237301
13409.2,0.237303
13409.2,0.237306
13409.2,0.237309
13409.2,0.237311
13409.2,0.237314
13409.2,0.237317
13409.2,0.237319
13409.2,0.237322
13409.2,0.237325
13409.2,0.237327
13409.2,0.23733
13409.3,0.237333
13409.3,0.237335
13409.3,0.237338
13409.3,0.237341
13409.3,0.237343
13409.3,0.237346
13409.3,0.237349
13409.3,0.237351
13409.3,0.237354
13409.3,0.237357
13409.3,0.237359
13409.3,0.237362
13409.3,0.237365
13409.4,0.237367
13409.4,0.23737
13409.4,0.237373
13409.4,0.237375
13409.4,0.237378
13409.4,0.237381
13409.4,0.237383
13409.4,0.237386
13409.4,0.237389
13409.4,0.237391
13409.4,0.237394
13409.4,0.237397
13409.4,0.237399
13409.4,0.237402
13409.5,0.237405
13409.5,0.237409
13409.5,0.237413
13409.5,0.237418
13409.5,0.237422
13409.5,0.237426
13409.5,0.237431
13409.5,0.237435
13409.6,0.237439
13409.6,0.237444
13409.6,0.237448
13409.6,0.237452
13409.6,0.237457
13409.6,0.237461
13409.6,0.237465
13409.6,0.23747
13409.7,0.237474
13409.7,0.237478
13409.7,0.237483
13409.7,0.237487
13409.7,0.237491
13409.7,0.237496
13409.7,0.2375
13409.7,0.237504
13409.7,0.237509
13409.8,0.237513
13409.8,0.237518
13409.8,0.237522
13409.8,0.237526
13409.8,0.237531
13409.8,0.237535
13409.8,0.237539
13409.8,0.237544
13409.9,0.237548
13409.9,0.237552
13409.9,0.237557
13409.9,0.237561
13409.9,0.237565
13409.9,0.23757
13409.9,0.237574
13409.9,0.237578
13410,0.237583
13410,0.237587
13410,0.237591
13410,0.237596
13410,0.2376
13410,0.237604
13410,0.237609
13410,0.237613
13410,0.237617
13410.1,0.237622
13410.1,0.237626
13410.1,0.23763
13410.1,0.237635
13410.1,0.237639
13410.1,0.237643
13410.1,0.237648
13410.1,0.237652
13410.2,0.237656
13410.2,0.237661
13410.2,0.237665
13410.2,0.237668
13410.2,0.237671
13410.2,0.237674
13410.2,0.237677
13410.2,0.23768
13410.2,0.237683
13410.2,0.237686
13410.2,0.237689
13410.3,0.237692
13410.3,0.237695
13410.3,0.237698
13410.3,0.237701
13410.3,0.237704
13410.3,0.237707
13410.3,0.23771
13410.3,0.237713
13410.3,0.237716
13410.3,0.237719
13410.3,0.237722
13410.3,0.237725
13410.4,0.237728
13410.4,0.237731
13410.4,0.237734
13410.4,0.237738
13410.4,0.237743
13410.4,0.237747
13410.4,0.237752
13410.4,0.237757
13410.4,0.237761
13410.5,0.237766
13410.5,0.23777
13410.5,0.237775
13410.5,0.237779
13410.5,0.237784
13410.5,0.237789
13410.5,0.237793
13410.5,0.237798
13410.6,0.237802
13410.6,0.237807
13410.6,0.237811
13410.6,0.237816
13410.6,0.23782
13410.6,0.237825
13410.6,0.23783
13410.7,0.237834
13410.7,0.237839
13410.7,0.237843
13410.7,0.237848
13410.7,0.237852
13410.7,0.237856
13410.7,0.237859
13410.7,0.237862
13410.7,0.237865
13410.7,0.237868
13410.8,0.237871
13410.8,0.237875
13410.8,0.237878
13410.8,0.237881
13410.8,0.237884
13410.8,0.237887
13410.8,0.23789
13410.8,0.237894
13410.8,0.237897
13410.8,0.2379
13410.8,0.237905
13410.9,0.23791
13410.9,0.237915
13410.9,0.23792
13410.9,0.237924
13410.9,0.237929
13410.9,0.237934
13410.9,0.237939
13411,0.237944
13411,0.237949
13411,0.237954
13411,0.237958
13411,0.237963
13411,0.237968
13411,0.237973
13411,0.237978
13411.1,0.237983
13411.1,0.237988
13411.1,0.237991
13411.1,0.237994
13411.1,0.237997
13411.1,0.238
13411.1,0.238003
13411.1,0.238006
13411.1,0.23801
13411.1,0.238013
13411.2,0.238016
13411.2,0.238019
13411.2,0.238022
13411.2,0.238025
13411.2,0.238028
13411.2,0.238031
13411.2,0.238034
13411.2,0.238038
13411.2,0.238041
13411.2,0.238044
13411.2,0.238047
13411.3,0.23805
13411.3,0.238053
13411.3,0.238056
13411.3,0.238059
13411.3,0.238063
13411.3,0.238066
13411.3,0.238069
13411.3,0.238072
13411.3,0.238075
13411.3,0.238078
13411.3,0.238081
13411.3,0.238084
13411.4,0.238087
13411.4,0.238091
13411.4,0.238094
13411.4,0.238097
13411.4,0.2381
13411.4,0.238103
13411.4,0.238106
13411.4,0.238109
13411.4,0.238112
13411.4,0.238115
13411.4,0.23812
13411.5,0.238125
13411.5,0.23813
13411.5,0.238135
13411.5,0.23814
13411.5,0.238144
13411.5,0.238149
13411.5,0.238154
13411.6,0.238159
13411.6,0.238164
13411.6,0.238168
13411.6,0.238173
13411.6,0.238178
13411.6,0.238183
13411.6,0.238188
13411.6,0.238192
13411.7,0.238197
13411.7,0.238202
13411.7,0.238207
13411.7,0.238212
13411.7,0.238216
13411.7,0.238221
13411.7,0.238226
13411.8,0.238231
13411.8,0.238236
13411.8,0.23824
13411.8,0.238245
13411.8,0.23825
13411.8,0.238255
13411.8,0.23826
13411.8,0.238264
13411.9,0.238269
13411.9,0.238274
13411.9,0.238279
13411.9,0.238284
13411.9,0.238289
13411.9,0.238293
13411.9,0.238298
13412,0.238303
13412,0.238308
13412,0.238311
13412,0.238314
13412,0.238318
13412,0.238321
13412,0.238324
13412,0.238328
13412,0.238331
13412,0.238334
13412,0.238338
13412.1,0.238341
13412.1,0.238344
13412.1,0.238348
13412.1,0.238351
13412.1,0.238354
13412.1,0.238358
13412.1,0.238363
13412.1,0.238368
13412.1,0.238373
13412.2,0.238378
13412.2,0.238383
13412.2,0.238388
13412.2,0.238393
13412.2,0.238398
13412.2,0.238406
13412.3,0.238415
13412.3,0.238423
13412.3,0.238431
13412.3,0.238439
13412.4,0.238447
13412.4,0.238455
13412.4,0.238463
13412.4,0.238476
13412.5,0.238488
13412.5,0.238501
13412.5,0.238513
13412.6,0.238525
13412.6,0.238538
13412.6,0.23855
13412.7,0.238563
13412.7,0.238575
13412.7,0.238588
13412.8,0.2386
13412.8,0.238612
13412.8,0.238625
13412.9,0.238637
13412.9,0.23865
13413,0.238662
13413,0.238674
13413,0.238687
13413.1,0.238699
13413.1,0.238712
13413.1,0.238724
13413.2,0.238737
13413.2,0.238749
13413.2,0.238768
13413.3,0.238786
13413.3,0.238805
13413.4,0.238823
13413.5,0.238842
13413.5,0.238861
13413.6,0.238879
13413.6,0.238898
13413.7,0.238917
13413.7,0.238945
13413.8,0.238973
13413.9,0.239002
13414,0.23903
13414.1,0.239058
13414.1,0.239087
13414.2,0.239115
13414.3,0.239143
13414.4,0.239172
13414.4,0.2392
13414.5,0.239228
13414.6,0.239256
13414.7,0.239285
13414.8,0.239332
13414.9,0.239379
13415.1,0.239426
13415.2,0.239473
13415.3,0.23952
13415.5,0.239567
13415.6,0.239614
13415.7,0.239661
13415.9,0.239742
13416.2,0.239822
13416.4,0.239902
13416.6,0.239982
13416.8,0.240062
13417.1,0.240143
13417.3,0.240223
13417.5,0.240303
13417.7,0.240383
13418,0.240464
13418.2,0.240544
13418.4,0.240624
13418.6,0.240704
13418.8,0.240785
13419.1,0.240865
13419.3,0.240945
13419.5,0.241025
13419.7,0.241106
13420,0.241186
13420.2,0.241266
13420.4,0.241346
13420.6,0.241427
13420.9,0.241507
13421.1,0.241587
13421.3,0.241667
13421.6,0.241789
13422,0.241912
13422.3,0.242034
13422.7,0.242156
13423,0.242278
13423.3,0.2424
13423.7,0.242523
13424,0.242645
13424.4,0.242767
13424.7,0.242889
13425,0.243011
13425.4,0.243134
13425.7,0.243256
13426.1,0.243378
13426.4,0.2435
13426.7,0.243622
13427.1,0.243745
13427.4,0.243867
13427.7,0.243989
13428.1,0.244111
13428.4,0.244234
13428.8,0.244356
13429.1,0.244478
13429.4,0.2446
13429.8,0.244722
13430.1,0.244845
13430.5,0.244967
13430.8,0.245089
13431.1,0.245211
13431.5,0.245333
13431.8,0.245456
13432.2,0.245578
13432.5,0.2457
13432.8,0.245822
13433.2,0.245944
13433.5,0.246067
13433.9,0.246189
13434.2,0.246311
13434.5,0.246433
13434.9,0.246555
13435.2,0.246678
13435.6,0.2468
13435.9,0.246922
13436.2,0.247044
13436.6,0.247166
13436.9,0.247289
13437.3,0.247411
13437.6,0.247533
13437.9,0.247655
13438.3,0.247777
13438.6,0.2479
13438.9,0.248022
13439.3,0.248144
13439.6,0.248266
13440,0.248388
13440.3,0.248511
13440.6,0.248633
13441,0.248755
13441.3,0.248877
13441.7,0.248999
13441.9,0.249089
13442.2,0.249179
13442.4,0.249268
13442.7,0.249358
13442.9,0.249448
13443.2,0.249537
13443.4,0.249627
13443.7,0.249717
13443.9,0.249806
13444.2,0.249896
13444.4,0.249985
13444.7,0.250075
13444.9,0.250165
13445.2,0.250254
13445.4,0.250344
13445.6,0.250434
13445.9,0.250523
13446.1,0.250588
13446.3,0.250652
13446.4,0.250716
13446.6,0.250781
13446.8,0.250845
13447,0.25091
13447.1,0.250974
13447.3,0.251038
13447.5,0.251103
13447.7,0.251167
13447.9,0.251231
13448,0.251296
13448.2,0.25136
13448.4,0.251424
13448.6,0.251489
13448.8,0.251553
13448.9,0.251618
13449.1,0.251682
13449.3,0.251746
13449.5,0.251811
13449.7,0.251875
13449.8,0.251939
13450,0.252004
13450.2,0.252068
13450.4,0.252132
13450.5,0.252197
13450.7,0.252261
13450.9,0.252326
13451.1,0.25239
13451.3,0.252454
13451.4,0.252519
13451.6,0.252583
13451.8,0.252647
13452,0.252712
13452.2,0.252776
13452.3,0.25284
13452.5,0.252905
13452.7,0.252969
13452.9,0.253034
13453,0.253098
13453.2,0.253162
13453.4,0.253227
13453.6,0.253291
13453.8,0.253355
13453.9,0.25342
13454.1,0.253484
13454.3,0.253548
13454.5,0.253613
13454.7,0.253677
13454.8,0.253742
13455,0.253806
13455.2,0.25387
13455.4,0.253935
13455.6,0.253999
13455.7,0.254063
13455.9,0.254128
13456.1,0.254192
13456.3,0.254256
13456.4,0.254321
13456.6,0.254385
13456.8,0.25445
13457,0.254514
13457.2,0.254578
13457.3,0.254643
13457.5,0.254707
13457.7,0.254771
13457.9,0.254836
13458.1,0.2549
13458.2,0.254964
13458.4,0.255029
13458.6,0.255093
13458.8,0.255158
13458.9,0.255222
13459.1,0.255286
13459.3,0.255351
13459.5,0.255415
13459.7,0.255479
13459.8,0.255544
13460,0.255608
13460.2,0.255672
13460.3,0.255718
13460.4,0.255749
13460.5,0.25578
13460.6,0.255812
13460.7,0.255843
13460.8,0.255874
13460.8,0.255905
13460.9,0.255936
13461,0.255968
13461.1,0.255999
13461.2,0.25603
13461.3,0.256061
13461.4,0.256092
13461.5,0.256124
13461.5,0.256155
13461.6,0.256186
13461.7,0.256217
13461.8,0.256248
13461.9,0.25628
13462,0.256311
13462.1,0.256342
13462.1,0.256373
13462.2,0.256404
13462.3,0.256436
13462.4,0.256467
13462.5,0.256498
13462.6,0.256529
13462.7,0.25656
13462.8,0.256592
13462.8,0.256623
13462.9,0.256654
13463,0.256685
13463.1,0.256716
13463.2,0.256748
13463.3,0.256779
13463.4,0.25681
13463.4,0.256841
13463.5,0.256872
13463.6,0.256904
13463.7,0.256935
13463.8,0.256966
13463.9,0.256997
13464,0.257028
13464.1,0.25706
13464.1,0.257091
13464.2,0.257122
13464.3,0.257153
13464.4,0.257185
13464.5,0.257216
13464.6,0.257247
13464.7,0.257295
13464.8,0.257342
13465,0.25739
13465.1,0.257437
13465.4,0.257528
13465.6,0.257619
13465.9,0.25771
13466.3,0.257863
13466.7,0.258016
13467.1,0.258169
13467.6,0.258322
13468.2,0.258569
13468.9,0.258817
13469.6,0.259064
13470.3,0.259311
13471,0.259559
13471.7,0.259806
13472.4,0.260053
13473.1,0.260301
13473.7,0.260548
13474.4,0.260796
13475.1,0.261043
13475.8,0.26129
13476.5,0.261538
13477.2,0.261785
13477.9,0.262032
13478.6,0.26228
13479.2,0.262527
13479.9,0.262775
13480.6,0.263022
13481.3,0.263269
13482,0.263517
13482.7,0.263764
13483.4,0.264011
13484.1,0.264259
13484.7,0.264506
13485.4,0.264753
13486.1,0.265001
13486.8,0.265248
13487.5,0.265496
13488.2,0.265743
13488.9,0.26599
13489.5,0.266238
13490.2,0.266485
13490.9,0.266732
13491.6,0.26698
13492.3,0.267227
13493,0.267475
13493.7,0.267722
13494.4,0.267969
13495,0.268217
13495.7,0.268464
13496.4,0.268711
13497.1,0.268959
13497.8,0.269206
13498.5,0.269453
13499.2,0.269701
13499.9,0.269948
13500.5,0.270196
13501.2,0.270443
13501.9,0.27069
13502.1,0.270752
13502.3,0.270814
13502.4,0.270876
13502.7,0.270969
13502.8,0.270992
13502.8,0.271015
13502.9,0.271026
13502.9,0.271037
13502.9,0.271056
13502.9,0.27106
13503,0.271065
13503,0.271076
13503,0.271086
13503,0.271089
13503,0.271092
13503,0.271097
13503.1,0.271102
13503.1,0.271105
13503.1,0.271108
13503.1,0.271111
13503.1,0.271114
13503.1,0.271118
13503.1,0.271121
13503.1,0.271124
13503.1,0.271127
13503.1,0.27113
13503.1,0.271133
13503.2,0.271136
13503.2,0.271139
13503.2,0.271143
13503.2,0.271146
13503.2,0.271149
13503.2,0.271154
13503.2,0.271159
13503.2,0.271164
13503.2,0.271169
13503.3,0.271175
13503.3,0.27118
13503.3,0.271185
13503.3,0.27119
13503.3,0.271195
13503.3,0.2712
13503.3,0.271205
13503.4,0.271213
13503.4,0.271222
13503.4,0.27123
13503.4,0.271235
13503.4,0.27124
13503.5,0.271245
13503.5,0.271247
13503.5,0.27125
13503.5,0.271253
13503.5,0.271255
13503.5,0.271258
13503.5,0.271261
13503.5,0.271263
13503.5,0.271266
13503.5,0.27127
13503.5,0.271274
13503.6,0.271278
13503.6,0.271282
13503.6,0.271286
13503.6,0.27129
13503.6,0.271294
13503.6,0.271298
13503.6,0.271302
13503.6,0.271307
13503.6,0.271311
13503.7,0.271315
13503.7,0.271319
13503.7,0.271323
13503.7,0.271327
13503.7,0.271331
13503.7,0.271335
13503.7,0.271339
13503.7,0.271343
13503.7,0.271347
13503.8,0.271351
13503.8,0.271355
13503.8,0.271359
13503.8,0.271363
13503.8,0.271367
13503.8,0.271371
13503.8,0.271375
13503.8,0.271379
13503.8,0.271384
13503.9,0.271388
13503.9,0.271392
13503.9,0.271396
13503.9,0.2714
13503.9,0.271402
13503.9,0.271405
13503.9,0.271407
13503.9,0.27141
13503.9,0.271413
13503.9,0.271415
13503.9,0.271418
13503.9,0.27142
13504,0.271423
13504,0.271425
13504,0.271428
13504,0.27143
13504,0.271433
13504,0.271436
13504,0.271438
13504,0.271441
13504,0.271443
13504,0.271446
13504,0.271448
13504,0.271451
13504,0.271454
13504,0.271456
13504.1,0.271459
13504.1,0.271461
13504.1,0.271464
13504.1,0.271466
13504.1,0.271469
13504.1,0.271471
13504.1,0.271474
13504.1,0.271477
13504.1,0.271479
13504.1,0.271482
13504.1,0.271484
13504.1,0.271487
13504.1,0.271489
13504.1,0.271492
13504.2,0.271495
13504.2,0.271497
13504.2,0.2715
13504.2,0.271502
13504.2,0.271505
13504.2,0.271509
13504.2,0.271513
13504.2,0.271516
13504.2,0.27152
13504.2,0.271524
13504.2,0.271528
13504.3,0.271532
13504.3,0.271536
13504.3,0.27154
13504.3,0.271543
13504.3,0.271547
13504.3,0.271551
13504.3,0.271555
13504.3,0.271559
13504.3,0.271563
13504.4,0.271567
13504.4,0.27157
13504.4,0.271574
13504.4,0.271578
13504.4,0.271582
13504.4,0.271586
13504.4,0.27159
13504.4,0.271594
13504.4,0.271598
13504.4,0.271601
13504.5,0.271605
13504.5,0.271609
13504.5,0.271613
13504.5,0.271617
13504.5,0.271621
13504.5,0.271625
13504.5,0.271628
13504.5,0.271632
13504.5,0.271636
13504.6,0.27164
13504.6,0.271644
13504.6,0.271648
13504.6,0.271652
13504.6,0.271656
13504.6,0.271659
13504.6,0.271663
13504.6,0.271667
13504.6,0.271671
13504.7,0.271675
13504.7,0.271679
13504.7,0.271683
13504.7,0.271686
13504.7,0.27169
13504.7,0.271694
13504.7,0.271698
13504.7,0.271702
13504.7,0.271706
13504.7,0.27171
13504.8,0.271714
13504.8,0.271717
