time_ms,voltage_mv
13792.8287203,-50.0419182467
13792.9286105,-50.2617510677
13793.0816265,-50.5889021031
13793.2346425,-50.9048683576
13793.3876586,-51.2100976053
13793.5406746,-51.5050021715
13793.6936906,-51.7899671458
13793.8467066,-52.0653521049
13793.9997226,-52.3314925541
13794.1527387,-52.588702391
13794.3057547,-52.8372799104
13794.4587707,-53.0775074409
13794.6117867,-53.3096530268
13794.7648027,-53.5339718674
13794.9178188,-53.7507119873
13795.0708348,-53.9601114367
13795.2238508,-54.1623991839
13795.3768668,-54.3577950275
13795.5298828,-54.5465153564
13795.6828989,-54.7287682112
13795.8359149,-54.9047541045
13795.9889309,-55.0746669015
13796.1419469,-55.2386963916
13796.2949629,-55.3970258727
13796.447979,-55.5498316981
13796.600995,-55.6972842765
13796.754011,-55.8395503019
13796.907027,-55.9767905294
13797.060043,-56.1091595928
13797.2130591,-56.2368070796
13797.3660751,-56.3598789793
13797.5190911,-56.4785158844
13797.6721071,-56.5928527132
13797.8251231,-56.7030201568
13797.9781392,-56.8091459202
13798.1311552,-56.9113526404
13798.2841712,-57.0097578442
13798.3944781,-57.0784029804
13798.5047849,-57.1451739367
13798.6150918,-57.210111347
13798.7253986,-57.2732545137
13798.8357055,-57.3346420768
13798.9135526,-57.3769292278
13798.9913998,-57.4183738121
13799.0692469,-57.4589884991
13799.1470941,-57.4987858444
13799.2249412,-57.5377782141
13799.3027883,-57.575977683
13799.3806355,-57.6133960935
13799.4584826,-57.6500451479
13799.5363298,-57.6859363735
13799.6141769,-57.7210810531
13799.6920241,-57.7554902528
13799.7698712,-57.7891748837
13799.8477184,-57.8221456917
