time_ms,voltage_mv,current_nA
13196.2042238,-67.118956489,0.0882919007146
13197.0529935,-67.0404167457,0.0886738470612
13197.9017631,-66.961622083,0.0890557934078
13198.7505328,-66.8820803861,0.0894377397544
13200.0968481,-66.7544198728,0.0900435816285
13201.4431633,-66.6243617236,0.0906494235026
13202.7894786,-66.4926757688,0.0912552653766
13204.1357939,-66.3599429442,0.0918611072507
13206.529114,-66.120646395,0.092938101322
13208.9224342,-65.8776569895,0.0940150953934
13211.3157544,-65.6265337198,0.0950920894647
13213.7090745,-65.3652548375,0.096169083536
13216.1023947,-65.0951142316,0.0972460776073
13218.4957148,-64.8183672069,0.0983230716787
13220.889035,-64.5278116524,0.09940006575
13223.2823552,-64.2198011144,0.100477059821
13225.6756753,-63.9006151589,0.101554053893
13228.0689955,-63.5592697996,0.102631047964
13230.4623156,-63.1875307535,0.103708042035
13232.8556358,-62.7926978097,0.104785036107
13235.248956,-62.3504529833,0.105862030178
13237.6422761,-61.8432584381,0.106939024249
13240.0355963,-61.2404651062,0.108016018321
13241.1453891,-60.9150599375,0.108515425096
13242.2551819,-60.5446076113,0.109014831872
13243.3649748,-60.1116667114,0.109514238647
13244.4747676,-59.5881047011,0.110013645423
13245.0426592,-59.2716053744,0.110269196639
13245.6105508,-58.9087425901,0.110524747854
13246.1784424,-58.4910076284,0.11078029907
13246.7546208,-57.983648734,0.111039579364
13247.3307992,-57.3537699289,0.111298859657
13247.9069777,-56.5356849266,0.111558139951
13248.269365,-55.8716660781,0.111721214248
13248.6317523,-55.0216453701,0.111884288546
13248.9941397,-53.8840061959,0.112047362844
13249.2090403,-53.0045535615,0.112144068154
13249.423941,-51.8876935653,0.112240773465
13249.6388417,-50.4090083267,0.112337478775
13249.7684178,-49.263916522,0.112395788014
13249.8979939,-47.8396235793,0.112454097253
13250.02757,-46.0185768286,0.112512406493
13250.1571461,-43.6178817642,0.112570715732
13250.2306047,-41.902972268,0.112603772102
13250.3040633,-39.8390044585,0.112636828472
13250.3775219,-37.3270561091,0.112669884842
13250.4509805,-34.2417527387,0.112702941212
13250.5244391,-30.4400300582,0.112735997582
13250.5978977,-25.7745135528,0.112769053952
13250.6413322,-22.5787347188,0.112788599501
13250.6847668,-19.0617050281,0.11280814505
13250.7282013,-15.2787877383,0.112827690599
13250.7716359,-11.328478743,0.112847236148
13250.797774,-8.93708396825,0.112858998313
13250.8239122,-6.59742397009,0.112870760478
13250.8500503,-4.36717790987,0.112882522643
13250.8761885,-2.30727380949,0.112894284808
13250.9023266,-0.478513989079,0.112906046974
13250.9284648,1.06308927193,0.112917809139
13250.9546029,2.2715529238,0.112929571304
13250.980741,3.11508499561,0.112941333469
13251.0068792,3.57892964161,0.112953095634
13251.0330173,3.66683828056,0.1129648578
13251.0591555,3.39635961275,0.112976619965
13251.0852936,2.80062537372,0.11298838213
13251.1114318,1.92201922552,0.113000144295
13251.1375699,0.807878415881,0.11301190646
13251.1637081,-0.493185223935,0.113023668626
13251.1898462,-1.93465734324,0.113035430791
13251.2159843,-3.47444116306,0.113047192956
13251.2421225,-5.07633206631,0.113058955121
13251.2682606,-6.71042892665,0.113070717286
13251.2943988,-8.35318633043,0.113082479452
13251.3205369,-9.98717291074,0.113094241617
13251.3466751,-11.5992161169,0.113106003782
13251.3728132,-13.1811138137,0.113117765947
13251.3989514,-14.727995413,0.113129528112
13251.4250895,-16.2376780206,0.113141290278
13251.4512277,-17.7099527159,0.113153052443
13251.4773658,-19.1460628695,0.113164814608
13251.5035039,-20.5482209777,0.113176576773
13251.5296421,-21.9193598257,0.113188338938
13251.5557802,-23.2626966048,0.113200101104
13251.5819184,-24.5817610276,0.113211863269
13251.6080565,-25.8800210883,0.113223625434
13251.6341947,-27.160816725,0.113235387599
13251.6603328,-28.427438041,0.113247149764
13251.686471,-29.6829680945,0.11325891193
13251.7126091,-30.9302022541,0.113270674095
13251.7387472,-32.1717179309,0.11328243626
13251.7648854,-33.409974508,0.113294198425
13251.7910235,-34.6472078172,0.11330596059
13251.8171617,-35.8854837373,0.113317722756
13251.8432998,-37.1267680634,0.113329484921
13251.869438,-38.3729743957,0.113341247086
13251.8955761,-39.626009817,0.113353009251
